ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2024-10-22 13:28:22.807097369+00:00,10,39,10888,C,B,0,417.6,2000,130,203141,110596,417.2,418.8,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,420.4,2000,2000,1,1,415.2,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:22.810768950+00:00,10,41,38,A,B,0,233.75,200,194,55592,350563,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:22.818407850+00:00,10,39,10888,A,B,1,416.8,2000,130,203134,110597,417.2,418.8,2000,2000,1,1,416.8,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.4,2000,2000,1,1,415.6,421.2,2000,2000,1,1,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.012897797+00:00,10,41,38,A,B,0,233.75,200,194,55355,350575,,233.75,0,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:23.042362047+00:00,10,39,10888,A,B,0,417.6,2000,130,203460,110600,417.6,418.8,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.042651496+00:00,10,39,10888,C,B,2,416.8,2000,130,203002,110601,417.6,418.8,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.4,2000,2000,1,1,415.6,421.2,2000,2000,1,1,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.406860514+00:00,10,41,38,A,B,0,233.75,200,194,55389,350629,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:23.581465954+00:00,10,41,38,A,B,0,233.75,200,194,55442,350653,,233.75,0,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:23.600416866+00:00,10,39,10888,C,A,0,418.8,2000,130,203128,110612,417.6,419.6,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.600524633+00:00,10,40,10888,T,N,0,418.29,25,130,204220,15061,416.62,419.37,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.600605239+00:00,10,40,10888,T,N,0,418.29,25,130,203905,15062,416.62,419.37,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.600668463+00:00,10,40,10888,T,N,0,418.29,25,130,204027,15063,416.62,419.37,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.601115448+00:00,10,40,10888,T,N,0,418.29,25,130,203960,15064,416.62,419.37,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.601958256+00:00,10,39,10888,C,A,2,420.4,2000,130,203047,110616,417.6,419.6,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.602494689+00:00,10,39,10888,C,A,1,420.0,2000,130,203036,110617,417.6,419.6,2000,2000,1,1,417.2,421.2,2000,2000,1,1,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.605133496+00:00,10,39,10888,C,A,0,419.6,2000,130,203177,110618,417.6,421.2,2000,2000,1,1,417.2,,2000,0,1,0,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.639389548+00:00,10,39,10888,A,A,0,420.0,2000,130,203172,110622,417.6,420.0,2000,2000,1,1,417.2,421.2,2000,2000,1,1,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.650089486+00:00,10,39,10888,A,A,1,420.4,2000,130,203159,110623,417.6,420.0,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.653811406+00:00,10,39,10888,A,B,0,418.0,2000,130,203111,110624,418.0,420.0,2000,2000,1,1,417.6,420.4,2000,2000,1,1,417.2,421.2,2000,2000,1,1,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.654082660+00:00,10,39,10888,C,B,1,417.6,2000,130,203110,110625,418.0,420.0,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.661226729+00:00,10,39,10888,A,A,2,420.8,2000,130,203193,110626,418.0,420.0,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.667440937+00:00,10,39,10888,A,B,0,418.4,2000,130,203115,110627,418.4,420.0,2000,2000,1,1,418.0,420.4,2000,2000,1,1,417.2,420.8,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.667692934+00:00,10,39,10888,C,B,1,418.0,2000,130,203084,110628,418.4,420.0,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.707722073+00:00,10,39,10888,C,A,2,420.8,2000,130,203059,110633,418.4,420.0,2000,2000,1,1,417.2,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.715910913+00:00,10,41,38,A,B,0,233.75,200,194,54693,350702,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:23.717403492+00:00,10,39,10888,A,B,1,417.6,2000,130,203123,110635,418.4,420.0,2000,2000,1,1,417.6,420.4,2000,2000,1,1,417.2,421.2,2000,2000,1,1,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.717586225+00:00,10,39,10888,C,B,2,417.2,2000,130,203125,110636,418.4,420.0,2000,2000,1,1,417.6,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.728286614+00:00,10,39,10888,A,B,2,416.8,2000,130,203132,110637,418.4,420.0,2000,2000,1,1,417.6,420.4,2000,2000,1,1,416.8,421.2,2000,2000,1,1,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,415.2,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.728456350+00:00,10,39,10888,C,B,6,415.2,2000,130,203081,110639,418.4,420.0,2000,2000,1,1,417.6,420.4,2000,2000,1,1,416.8,421.2,2000,2000,1,1,416.4,,2000,0,1,0,416.0,,2000,0,1,0,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:23.878768216+00:00,10,40,10888,A,A,0,,0,194,203822,136461,416.62,,300,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.057647355+00:00,10,39,10888,C,B,1,417.6,2000,130,203160,110643,418.4,420.0,2000,2000,1,1,416.8,420.4,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.057945043+00:00,10,39,10888,C,B,0,418.4,2000,130,203201,110644,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.058292982+00:00,10,39,10888,C,A,1,420.4,2000,130,203158,110645,416.8,420.0,2000,2000,1,1,416.4,421.2,2000,2000,1,1,416.0,,2000,0,1,0,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.093355788+00:00,10,39,10888,A,A,0,419.6,2000,130,203237,110649,416.8,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.104276399+00:00,10,39,10888,A,A,2,420.8,2000,130,203158,110650,416.8,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.117304531+00:00,10,39,10888,A,B,0,417.6,2000,130,203259,110651,417.6,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.127637176+00:00,10,39,10888,A,A,2,420.4,2000,130,203155,110653,417.6,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.128219439+00:00,10,39,10888,A,B,1,417.2,2000,130,203171,110654,417.6,419.6,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.8,420.4,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.131409884+00:00,10,39,10888,A,A,0,419.2,2000,130,203167,110655,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.131708094+00:00,10,39,10888,C,A,2,420.0,2000,130,203120,110656,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.8,420.4,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.170417226+00:00,10,39,10888,A,A,2,420.0,2000,130,203198,110658,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.170584085+00:00,10,39,10888,C,A,3,420.4,2000,130,203165,110659,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.367972192+00:00,10,39,10888,C,B,2,416.8,2000,130,203142,110661,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.368451095+00:00,10,39,10888,C,B,1,417.2,2000,130,203090,110662,417.6,419.2,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,420.8,2000,2000,1,1,,421.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.379304804+00:00,10,39,10888,A,B,1,416.8,2000,130,203172,110663,417.6,419.2,2000,2000,1,1,416.8,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.607891551+00:00,10,41,38,A,B,0,233.75,200,194,55545,350809,,233.75,0,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:24.663153817+00:00,10,39,10888,C,B,0,417.6,2000,130,203257,110666,416.8,419.2,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,420.8,2000,2000,1,1,,421.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.674348441+00:00,10,39,10888,A,B,0,417.2,2000,130,203233,110667,417.2,419.2,2000,2000,1,1,416.8,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.728776820+00:00,10,40,10888,A,A,0,419.78,100,194,203628,136496,416.62,419.78,300,100,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.966121172+00:00,10,39,10888,C,B,1,416.8,2000,130,203258,110668,417.2,419.2,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,420.8,2000,2000,1,1,,421.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:24.977123530+00:00,10,39,10888,A,B,1,416.8,2000,130,203232,110669,417.2,419.2,2000,2000,1,1,416.8,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:25.691200552+00:00,10,40,38,A,B,0,233.8,200,194,203784,136512,233.05,233.8,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:25.740217276+00:00,10,40,38,A,B,0,233.8,200,194,203705,136513,233.19,233.8,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:25.740684738+00:00,10,41,38,A,B,0,233.75,200,194,55943,350887,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:25.901326599+00:00,10,41,38,A,B,0,233.75,200,194,55248,350897,,233.75,0,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:25.988970897+00:00,10,39,10888,C,B,1,416.8,2000,130,203072,110681,417.2,419.2,2000,2000,1,1,416.4,419.6,2000,2000,1,1,416.0,420.0,2000,2000,1,1,415.6,420.8,2000,2000,1,1,,421.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:26.501682485+00:00,10,41,38,A,B,0,233.75,200,194,56126,350939,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:26.604959184+00:00,10,41,38,A,B,0,233.75,200,194,55288,350947,,233.75,0,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:27.611701170+00:00,10,40,38,A,B,0,233.8,200,194,203655,136548,233.05,233.8,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:27.753667299+00:00,10,40,38,A,B,0,233.8,200,194,203436,136558,233.19,233.8,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:27.754148827+00:00,10,41,38,A,B,0,233.75,200,194,55666,351000,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:28.012795714+00:00,10,41,38,A,B,0,233.75,200,194,56025,351009,,233.75,0,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
2024-10-22 13:28:28.418637789+00:00,10,39,10888,A,B,0,417.6,2000,130,203286,110704,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.429339053+00:00,10,39,10888,A,B,2,416.8,2000,130,203040,110706,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.511852637+00:00,10,39,10888,C,B,2,416.8,2000,130,202980,110709,417.6,419.2,2000,2000,1,1,417.2,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.512139122+00:00,10,39,10888,C,A,0,419.2,2000,130,202996,110710,417.6,419.6,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.514454681+00:00,10,39,10888,C,B,1,417.2,2000,130,203001,110711,417.6,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.523486638+00:00,10,39,10888,A,A,2,420.4,2000,130,203157,110712,417.6,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.4,2000,2000,1,1,415.6,420.8,2000,2000,1,1,,421.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.525487352+00:00,10,39,10888,A,B,1,417.2,2000,130,202998,110713,417.6,419.6,2000,2000,1,1,417.2,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.548061443+00:00,10,39,10888,C,B,1,417.2,2000,130,203034,110714,417.6,419.6,2000,2000,1,1,416.4,420.0,2000,2000,1,1,416.0,420.4,2000,2000,1,1,415.6,420.8,2000,2000,1,1,,421.2,0,2000,0,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.558919552+00:00,10,39,10888,A,B,1,416.8,2000,130,203046,110717,417.6,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.814236230+00:00,10,39,10888,C,A,2,420.4,2000,130,203018,110723,417.6,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.8,2000,2000,1,1,416.0,421.2,2000,2000,1,1,415.6,,2000,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:28.838282741+00:00,10,39,10888,A,A,2,420.4,2000,130,203079,110724,417.6,419.6,2000,2000,1,1,416.8,420.0,2000,2000,1,1,416.4,420.4,2000,2000,1,1,416.0,420.8,2000,2000,1,1,415.6,421.2,2000,2000,1,1,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,MSFT
2024-10-22 13:28:29.272732848+00:00,10,41,38,A,B,0,233.75,200,194,56484,351117,233.24,233.75,200,200,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AAPL
